0	137
0.13	146
0.26	118
0.39	137
0.52	139
0.65	118
0.78	153
0.91	121
1.04	137
1.17	142
1.3	113
1.43	123
1.56	133
1.69	137
1.82	153
1.95	146
2.08	120
2.21	127
2.34	150
2.47	120
2.6	135
2.73	155
2.86	121
2.99	112
3.12	153
3.25	145
3.38	132
3.51	93
3.64	161
3.77	121
3.9	121
4.03	137
4.16	136
4.29	140
4.42	128
4.55	139
4.68	131
4.81	138
4.94	88
5.07	57
5.2	66
5.33	97
5.46	120
5.59	119
5.72	129
5.85	137
5.98	134
6.11	129
6.24	140
6.37	113
6.5	107
6.63	136
6.76	124
6.89	113
7.02	114
7.15	66
7.28	79
7.41	89
7.54	82
7.67	81
7.8	94
7.93	67
8.06	70
8.19	62
8.32	77
8.45	80
8.58	76
8.71	71
8.84	67
8.97	61
9.1	67
9.23	50
9.36	73
9.49	48
9.62	72
9.75	31
9.88	84
10.01	63
10.14	64
10.27	71
10.4	82
10.53	64
10.66	67
10.79	73
10.92	68
11.05	72
11.18	72
11.31	45
11.44	54
11.57	58
11.7	67
11.83	61
11.96	68
12.09	63
12.22	68
12.35	68
12.48	66
12.61	55
12.74	70
12.87	62
13	68
13.13	69
13.26	96
13.39	104
13.52	116
13.65	122
13.78	120
13.91	125
14.04	96
14.17	73
14.3	49
14.43	56
14.56	64
14.69	66
14.82	72
14.95	83
15.08	73
15.21	51
15.34	75
15.47	63
15.6	56
15.73	57
15.86	52
15.99	69
16.12	63
16.25	58
16.38	52
16.51	56
16.64	61
16.77	66
16.9	75
17.03	51
17.16	58
17.29	61
17.42	51
17.55	61
17.68	50
17.81	57
17.94	56
18.07	77
18.2	62
18.33	37
18.46	70
18.59	79
18.72	65
18.85	50
18.98	57
19.11	82
19.24	55
19.37	53
19.5	68
19.63	67
19.76	69
19.89	45
20.02	53
20.15	74
20.28	52
20.41	57
20.54	41
20.67	52
20.8	56
20.93	52
21.06	52
21.19	53
21.32	70
21.45	80
21.58	114
21.71	107
21.84	123
21.97	107
22.1	115
22.23	111
22.36	110
22.49	129
22.62	121
22.75	129
22.88	118
23.01	108
23.14	90
23.27	68
23.4	66
23.53	121
23.66	118
23.79	133
23.92	108
24.05	121
24.18	105
24.31	125
24.44	83
24.57	56
24.7	59
24.83	49
24.96	59
25.09	54
25.22	43
25.35	51
25.48	49
25.61	56
25.74	74
25.87	52
26	58
26.13	47
26.26	62
26.39	55
26.52	62
26.65	60
26.78	52
26.91	58
27.04	58
27.17	56
27.3	56
27.43	54
27.56	59
27.69	54
27.82	50
27.95	64
28.08	63
28.21	59
28.34	61
28.47	75
28.6	54
28.73	61
28.86	66
28.99	62
29.12	54
29.25	50
29.38	78
29.51	63
29.64	110
29.77	87
29.9	126
30.03	101
30.16	126
30.29	106
30.42	99
30.55	104
30.68	88
30.81	59
30.94	51
31.07	60
31.2	45
31.33	60
31.46	74
31.59	67
31.72	67
31.85	66
31.98	63
32.11	48
32.24	58
32.37	66
32.5	67
32.63	59
32.76	53
32.89	70
33.02	56
33.15	63
33.28	43
33.41	49
33.54	50
33.67	52
33.8	53
33.93	54
34.06	66
34.19	49
34.32	65
34.45	50
34.58	52
34.71	56
34.84	59
34.97	53
35.1	59
35.23	65
35.36	75
35.49	66
35.62	53
35.75	58
35.88	63
36.01	69
36.14	64
36.27	70
36.4	55
36.53	73
36.66	59
36.79	49
36.92	63
37.05	60
37.18	50
37.31	48
37.44	68
37.57	59
37.7	102
37.83	119
37.96	105
38.09	117
38.22	120
38.35	56
38.48	64
38.61	59
38.74	45
38.87	62
39	64
39.13	60
39.26	62
39.39	65
39.52	59
39.65	92
39.78	130
39.91	125
40.04	131
40.17	130
40.3	107
40.43	115
40.56	100
40.69	123
40.82	65
40.95	63
41.08	77
41.21	105
41.34	115
41.47	110
41.6	123
41.73	90
41.86	125
41.99	95
42.12	102
42.25	123
42.38	90
42.51	101
42.64	109
42.77	110
42.9	129
43.03	121
43.16	124
43.29	120
43.42	108
43.55	112
43.68	110
43.81	108
43.94	104
44.07	107
44.2	112
44.33	120
44.46	88
